Date;Zone;Carbon Intensity;consumption;production;import;export;fossilFreePercentage;renewablePercentage;powerConsumptionTotal;powerProductionTotal;powerImportTotal;powerExportTotal
03/01/2020 12:00;ES;171;{'nuclear': 9291, 'geothermal': 0, 'biomass': 607, 'coal': 678, 'wind': 2167, 'solar': 3398, 'hydro': 8484, 'gas': 8914, 'oil': 237, 'unknown': 126, 'hydro discharge': 144, 'battery discharge': None};{'nuclear': 7099, 'geothermal': None, 'biomass': 529, 'coal': 679, 'wind': 1759, 'solar': 3305, 'hydro': 7759, 'gas': 8225, 'oil': 229, 'unknown': 124, 'hydro discharge': None, 'battery discharge': None};{'FR': 3432, 'MA': 61.16000000000005, 'PT': 1077, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 232.9};71;43;34045;29708;4570;233
03/01/2020 18:00;ES;177;{'nuclear': 9274, 'geothermal': 0, 'biomass': 623, 'coal': 692, 'wind': 4037, 'solar': 18, 'hydro': 8790, 'gas': 9231, 'oil': 232, 'unknown': 125, 'hydro discharge': 287, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 547, 'coal': 695, 'wind': 3789, 'solar': 18, 'hydro': 7955, 'gas': 8502, 'oil': 225, 'unknown': 123, 'hydro discharge': None, 'battery discharge': None};{'FR': 3396, 'MA': 0, 'PT': 1224, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0.55, 'PT': 0, 'ES-IB-MA': 264};69;41;33309;28954;4620;265
04/01/2020 00:00;ES;150;{'nuclear': 8680, 'geothermal': 0, 'biomass': 540, 'coal': 632, 'wind': 3963, 'solar': 15, 'hydro': 4922, 'gas': 5148, 'oil': 143, 'unknown': 111, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 542, 'coal': 683, 'wind': 4139, 'solar': 17, 'hydro': 5116, 'gas': 5375, 'oil': 146, 'unknown': 115, 'hydro discharge': -583, 'battery discharge': None};{'FR': 3293, 'MA': 232.2699999999998, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1921, 'ES-IB-MA': 100.4};75;39;24155;23234;3525;2021
04/01/2020 06:00;ES;152;{'nuclear': 8167, 'geothermal': 0, 'biomass': 510, 'coal': 570, 'wind': 3972, 'solar': 12, 'hydro': 5001, 'gas': 5192, 'oil': 141, 'unknown': 106, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 545, 'coal': 655, 'wind': 4419, 'solar': 14, 'hydro': 5522, 'gas': 5737, 'oil': 154, 'unknown': 114, 'hydro discharge': -2507, 'battery discharge': None};{'FR': 3211, 'MA': 274.55, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1441, 'ES-IB-MA': 126.2};74;40;23671;24260;3486;1567
04/01/2020 12:00;ES;130;{'nuclear': 8492, 'geothermal': 0, 'biomass': 567, 'coal': 642, 'wind': 4930, 'solar': 4026, 'hydro': 5788, 'gas': 5256, 'oil': 151, 'unknown': 116, 'hydro discharge': 1, 'battery discharge': None};{'nuclear': 7099, 'geothermal': None, 'biomass': 569, 'coal': 680, 'wind': 5080, 'solar': 4174, 'hydro': 5910, 'gas': 5315, 'oil': 153, 'unknown': 117, 'hydro discharge': -413, 'battery discharge': None};{'FR': 2766, 'MA': 2.060000000000002, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1280, 'ES-IB-MA': 202};79;51;29970;29097;2768;1482
04/01/2020 18:00;ES;142;{'nuclear': 9254, 'geothermal': 0, 'biomass': 671, 'coal': 690, 'wind': 5489, 'solar': 16, 'hydro': 7847, 'gas': 6278, 'oil': 161, 'unknown': 127, 'hydro discharge': 155, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 614, 'coal': 690, 'wind': 5262, 'solar': 16, 'hydro': 7280, 'gas': 5887, 'oil': 153, 'unknown': 121, 'hydro discharge': None, 'battery discharge': None};{'FR': 3273, 'MA': 0.17, 'PT': 527, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 232.9};76;46;30688;27121;3800;233
05/01/2020 00:00;ES;161;{'nuclear': 8077, 'geothermal': 0, 'biomass': 587, 'coal': 675, 'wind': 4026, 'solar': 13, 'hydro': 4555, 'gas': 5449, 'oil': 149, 'unknown': 105, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 601, 'coal': 718, 'wind': 4254, 'solar': 14, 'hydro': 4714, 'gas': 5639, 'oil': 153, 'unknown': 111, 'hydro discharge': -733, 'battery discharge': None};{'FR': 2062, 'MA': 243.54000000000025, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1139, 'ES-IB-MA': 100.4};73;39;23637;23304;2306;1239
05/01/2020 06:00;ES;157;{'nuclear': 8221, 'geothermal': None, 'biomass': 563, 'coal': 744, 'wind': 3301, 'solar': 12, 'hydro': 4476, 'gas': 4745, 'oil': 126, 'unknown': 101, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 602, 'coal': 845, 'wind': 3671, 'solar': 14, 'hydro': 4896, 'gas': 5099, 'oil': 135, 'unknown': 111, 'hydro discharge': -2142, 'battery discharge': None};{'FR': 2966, 'MA': 296.0300000000003, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1203, 'ES-IB-MA': 100.4};74;37;22290;22473;3262;1303
05/01/2020 12:00;ES;148;{'nuclear': 8913, 'geothermal': None, 'biomass': 636, 'coal': 834, 'wind': 1874, 'solar': 5091, 'hydro': 5425, 'gas': 5488, 'oil': 138, 'unknown': 114, 'hydro discharge': 17, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 630, 'coal': 870, 'wind': 1900, 'solar': 5172, 'hydro': 5382, 'gas': 5420, 'oil': 135, 'unknown': 119, 'hydro discharge': -511, 'battery discharge': None};{'FR': 3094, 'MA': 227.9099999999998, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 834, 'ES-IB-MA': 176.9};77;46;28529;26729;3322;1011
05/01/2020 18:00;ES;181;{'nuclear': 9270, 'geothermal': 0, 'biomass': 726, 'coal': 897, 'wind': 1218, 'solar': 39, 'hydro': 7823, 'gas': 7346, 'oil': 143, 'unknown': 118, 'hydro discharge': 393, 'battery discharge': None};{'nuclear': 7099, 'geothermal': None, 'biomass': 640, 'coal': 904, 'wind': 1132, 'solar': 39, 'hydro': 6853, 'gas': 6643, 'oil': 135, 'unknown': 113, 'hydro discharge': None, 'battery discharge': None};{'FR': 3287, 'MA': 0, 'PT': 1388, 'ES-IB-MA': 0};{'FR': 0, 'MA': 27.58999999999998, 'PT': 0, 'ES-IB-MA': 232.9};70;36;27973;23558;4675;260
06/01/2020 00:00;ES;174;{'nuclear': 8879, 'geothermal': 0, 'biomass': 679, 'coal': 661, 'wind': 1657, 'solar': 19, 'hydro': 4992, 'gas': 5831, 'oil': 141, 'unknown': 110, 'hydro discharge': 0, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 676, 'coal': 692, 'wind': 1628, 'solar': 20, 'hydro': 5093, 'gas': 5940, 'oil': 140, 'unknown': 108, 'hydro discharge': -345, 'battery discharge': None};{'FR': 3019, 'MA': 239.79000000000022, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1243, 'ES-IB-MA': 100.3};70;32;22968;21398;3259;1343
06/01/2020 06:00;ES;193;{'nuclear': 6427, 'geothermal': None, 'biomass': 604, 'coal': 667, 'wind': 2420, 'solar': 27, 'hydro': 5028, 'gas': 6355, 'oil': 138, 'unknown': 99, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7103, 'geothermal': None, 'biomass': 668, 'coal': 737, 'wind': 2674, 'solar': 30, 'hydro': 5557, 'gas': 7023, 'oil': 152, 'unknown': 109, 'hydro discharge': -1034, 'battery discharge': None};{'FR': 0, 'MA': 222.9900000000002, 'PT': 0, 'ES-IB-MA': 0};{'FR': 1323, 'MA': 0, 'PT': 54, 'ES-IB-MA': 100.4};66;37;21765;24053;223;1477
06/01/2020 12:00;ES;164;{'nuclear': 7394, 'geothermal': None, 'biomass': 645, 'coal': 653, 'wind': 1634, 'solar': 4501, 'hydro': 5192, 'gas': 6171, 'oil': 175, 'unknown': 107, 'hydro discharge': 1, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 680, 'coal': 696, 'wind': 1699, 'solar': 4782, 'hydro': 5466, 'gas': 6494, 'oil': 185, 'unknown': 114, 'hydro discharge': -424, 'battery discharge': None};{'FR': 1222, 'MA': 21.780000000000026, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1386, 'ES-IB-MA': 177.1};73;45;26474;27217;1244;1563
06/01/2020 18:00;ES;179;{'nuclear': 9093, 'geothermal': 0, 'biomass': 744, 'coal': 723, 'wind': 1844, 'solar': 70, 'hydro': 7898, 'gas': 7766, 'oil': 192, 'unknown': 120, 'hydro discharge': 182, 'battery discharge': None};{'nuclear': 7099, 'geothermal': None, 'biomass': 694, 'coal': 713, 'wind': 1631, 'solar': 71, 'hydro': 7279, 'gas': 7255, 'oil': 186, 'unknown': 115, 'hydro discharge': None, 'battery discharge': None};{'FR': 3221, 'MA': 0, 'PT': 614, 'ES-IB-MA': 0};{'FR': 0, 'MA': 12.790000000000013, 'PT': 0, 'ES-IB-MA': 232.9};69;38;28632;25043;3835;246
07/01/2020 00:00;ES;174;{'nuclear': 8410, 'geothermal': 0, 'biomass': 650, 'coal': 627, 'wind': 2408, 'solar': 25, 'hydro': 4534, 'gas': 5839, 'oil': 170, 'unknown': 99, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 680, 'coal': 686, 'wind': 2452, 'solar': 28, 'hydro': 4806, 'gas': 6165, 'oil': 179, 'unknown': 103, 'hydro discharge': -1186, 'battery discharge': None};{'FR': 2977, 'MA': 161.65, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1290, 'ES-IB-MA': 100.5};70;33;22762;22200;3139;1391
07/01/2020 06:00;ES;221;{'nuclear': 7138, 'geothermal': 0, 'biomass': 792, 'coal': 1008, 'wind': 2233, 'solar': 11, 'hydro': 7772, 'gas': 10226, 'oil': 217, 'unknown': 112, 'hydro discharge': 417, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 698, 'coal': 937, 'wind': 2217, 'solar': 11, 'hydro': 6898, 'gas': 9395, 'oil': 218, 'unknown': 103, 'hydro discharge': None, 'battery discharge': None};{'FR': 110, 'MA': 0, 'PT': 2392, 'ES-IB-MA': 0};{'FR': 0, 'MA': 2.889999999999997, 'PT': 0, 'ES-IB-MA': 151};61;38;29926;27578;2502;154
07/01/2020 12:00;ES;215;{'nuclear': 6940, 'geothermal': None, 'biomass': 744, 'coal': 1270, 'wind': 1516, 'solar': 5020, 'hydro': 8175, 'gas': 11559, 'oil': 261, 'unknown': 127, 'hydro discharge': 346, 'battery discharge': None};{'nuclear': 7097, 'geothermal': None, 'biomass': 692, 'coal': 1199, 'wind': 1546, 'solar': 5033, 'hydro': 7745, 'gas': 11091, 'oil': 267, 'unknown': 124, 'hydro discharge': None, 'battery discharge': None};{'FR': 0, 'MA': 32.95, 'PT': 1977, 'ES-IB-MA': 0};{'FR': 645, 'MA': 0, 'PT': 0, 'ES-IB-MA': 201.9};63;44;35957;34794;2010;847
07/01/2020 18:00;ES;212;{'nuclear': 9200, 'geothermal': None, 'biomass': 708, 'coal': 1300, 'wind': 3025, 'solar': 77, 'hydro': 9706, 'gas': 11846, 'oil': 280, 'unknown': 130, 'hydro discharge': 358, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 619, 'coal': 1201, 'wind': 2798, 'solar': 78, 'hydro': 8801, 'gas': 10978, 'oil': 275, 'unknown': 129, 'hydro discharge': None, 'battery discharge': None};{'FR': 3301, 'MA': 0, 'PT': 1851, 'ES-IB-MA': 0};{'FR': 0, 'MA': 233.8, 'PT': 0, 'ES-IB-MA': 264};63;38;36631;31977;5152;498
08/01/2020 00:00;ES;181;{'nuclear': 8616, 'geothermal': 0, 'biomass': 656, 'coal': 1079, 'wind': 3361, 'solar': 9, 'hydro': 5104, 'gas': 6328, 'oil': 197, 'unknown': 103, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 670, 'coal': 1165, 'wind': 3373, 'solar': 10, 'hydro': 5324, 'gas': 6642, 'oil': 205, 'unknown': 108, 'hydro discharge': -447, 'battery discharge': None};{'FR': 2943, 'MA': 54.31000000000006, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1594, 'ES-IB-MA': 100.5};70;36;25453;24597;2997;1695
08/01/2020 06:00;ES;215;{'nuclear': 9167, 'geothermal': 0, 'biomass': 791, 'coal': 1276, 'wind': 3041, 'solar': 24, 'hydro': 6987, 'gas': 10481, 'oil': 245, 'unknown': 113, 'hydro discharge': 115, 'battery discharge': None};{'nuclear': 7097, 'geothermal': None, 'biomass': 680, 'coal': 1201, 'wind': 2597, 'solar': 24, 'hydro': 6133, 'gas': 9633, 'oil': 238, 'unknown': 106, 'hydro discharge': None, 'battery discharge': None};{'FR': 2992, 'MA': 75.87000000000006, 'PT': 1641, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 176.9};62;34;32241;27709;4709;177
08/01/2020 12:00;ES;203;{'nuclear': 9230, 'geothermal': 0, 'biomass': 773, 'coal': 1290, 'wind': 1155, 'solar': 5097, 'hydro': 7305, 'gas': 10797, 'oil': 260, 'unknown': 128, 'hydro discharge': 166, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 696, 'coal': 1230, 'wind': 1009, 'solar': 4957, 'hydro': 6566, 'gas': 10023, 'oil': 253, 'unknown': 123, 'hydro discharge': None, 'battery discharge': None};{'FR': 3280, 'MA': 0, 'PT': 1181, 'ES-IB-MA': 0};{'FR': 0, 'MA': 14.209999999999988, 'PT': 0, 'ES-IB-MA': 201.9};66;40;36200;31955;4461;216
08/01/2020 18:00;ES;226;{'nuclear': 8841, 'geothermal': None, 'biomass': 805, 'coal': 1519, 'wind': 2533, 'solar': 32, 'hydro': 9938, 'gas': 12818, 'oil': 274, 'unknown': 131, 'hydro discharge': 424, 'battery discharge': None};{'nuclear': 7096, 'geothermal': None, 'biomass': 711, 'coal': 1403, 'wind': 2200, 'solar': 32, 'hydro': 8957, 'gas': 11847, 'oil': 269, 'unknown': 124, 'hydro discharge': None, 'battery discharge': None};{'FR': 2673, 'MA': 0, 'PT': 2286, 'ES-IB-MA': 0};{'FR': 0, 'MA': 19.240000000000013, 'PT': 0, 'ES-IB-MA': 264};60;37;37315;32639;4959;283
09/01/2020 00:00;ES;173;{'nuclear': 8711, 'geothermal': None, 'biomass': 705, 'coal': 1059, 'wind': 4356, 'solar': 18, 'hydro': 4557, 'gas': 5948, 'oil': 192, 'unknown': 108, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 714, 'coal': 1127, 'wind': 4360, 'solar': 19, 'hydro': 4600, 'gas': 6067, 'oil': 196, 'unknown': 115, 'hydro discharge': -274, 'battery discharge': None};{'FR': 3080, 'MA': 247.5, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1596, 'ES-IB-MA': 100.4};71;37;25653;24296;3328;1696
09/01/2020 06:00;ES;185;{'nuclear': 9024, 'geothermal': None, 'biomass': 807, 'coal': 1114, 'wind': 5795, 'solar': 18, 'hydro': 6503, 'gas': 8938, 'oil': 216, 'unknown': 123, 'hydro discharge': 114, 'battery discharge': None};{'nuclear': 7096, 'geothermal': None, 'biomass': 714, 'coal': 1118, 'wind': 5249, 'solar': 18, 'hydro': 5626, 'gas': 8279, 'oil': 209, 'unknown': 116, 'hydro discharge': -160, 'battery discharge': None};{'FR': 3281, 'MA': 76.2, 'PT': 1206, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 177};68;41;32651;28425;4563;177
09/01/2020 12:00;ES;183;{'nuclear': 7903, 'geothermal': 0, 'biomass': 788, 'coal': 1198, 'wind': 6477, 'solar': 4329, 'hydro': 5366, 'gas': 9581, 'oil': 239, 'unknown': 122, 'hydro discharge': 82, 'battery discharge': None};{'nuclear': 7097, 'geothermal': None, 'biomass': 718, 'coal': 1203, 'wind': 6063, 'solar': 4272, 'hydro': 4798, 'gas': 8937, 'oil': 236, 'unknown': 116, 'hydro discharge': None, 'battery discharge': None};{'FR': 1340, 'MA': 14.9, 'PT': 1491, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 201.8};69;47;36084;33440;2846;202
09/01/2020 18:00;ES;194;{'nuclear': 8290, 'geothermal': 0, 'biomass': 797, 'coal': 1362, 'wind': 6539, 'solar': 38, 'hydro': 9127, 'gas': 10764, 'oil': 256, 'unknown': 134, 'hydro discharge': 373, 'battery discharge': None};{'nuclear': 7099, 'geothermal': None, 'biomass': 668, 'coal': 1345, 'wind': 5483, 'solar': 38, 'hydro': 7879, 'gas': 9597, 'oil': 252, 'unknown': 122, 'hydro discharge': None, 'battery discharge': None};{'FR': 2069, 'MA': 0, 'PT': 3431, 'ES-IB-MA': 0};{'FR': 0, 'MA': 40.03000000000002, 'PT': 0, 'ES-IB-MA': 264.1};67;45;37679;32483;5500;304
10/01/2020 00:00;ES;156;{'nuclear': 8144, 'geothermal': None, 'biomass': 603, 'coal': 1154, 'wind': 6267, 'solar': 18, 'hydro': 4417, 'gas': 5002, 'oil': 181, 'unknown': 99, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7102, 'geothermal': None, 'biomass': 649, 'coal': 1309, 'wind': 6759, 'solar': 21, 'hydro': 4772, 'gas': 5474, 'oil': 197, 'unknown': 113, 'hydro discharge': -2319, 'battery discharge': None};{'FR': 3036, 'MA': 234.48000000000016, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1361, 'ES-IB-MA': 100.4};75;44;25886;26396;3270;1461
10/01/2020 06:00;ES;170;{'nuclear': 6870, 'geothermal': None, 'biomass': 774, 'coal': 1442, 'wind': 7934, 'solar': 19, 'hydro': 7886, 'gas': 7235, 'oil': 223, 'unknown': 120, 'hydro discharge': 42, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 683, 'coal': 1483, 'wind': 7313, 'solar': 20, 'hydro': 7373, 'gas': 6716, 'oil': 230, 'unknown': 113, 'hydro discharge': -64, 'battery discharge': None};{'FR': 0, 'MA': 142.55999999999986, 'PT': 2595, 'ES-IB-MA': 0};{'FR': 955, 'MA': 0, 'PT': 0, 'ES-IB-MA': 201.9};72;51;32546;31029;2738;1157
10/01/2020 12:00;ES;168;{'nuclear': 7612, 'geothermal': 0, 'biomass': 693, 'coal': 1574, 'wind': 7353, 'solar': 4646, 'hydro': 6230, 'gas': 8012, 'oil': 242, 'unknown': 120, 'hydro discharge': 16, 'battery discharge': None};{'nuclear': 7102, 'geothermal': None, 'biomass': 672, 'coal': 1579, 'wind': 7306, 'solar': 4632, 'hydro': 6067, 'gas': 7845, 'oil': 241, 'unknown': 118, 'hydro discharge': None, 'battery discharge': None};{'FR': 835, 'MA': 0, 'PT': 339, 'ES-IB-MA': 0};{'FR': 0, 'MA': 5.959999999999998, 'PT': 0, 'ES-IB-MA': 232.9};73;52;36497;35562;1174;239
10/01/2020 18:00;ES;182;{'nuclear': 7698, 'geothermal': 0, 'biomass': 787, 'coal': 1636, 'wind': 7714, 'solar': 44, 'hydro': 8855, 'gas': 8976, 'oil': 248, 'unknown': 140, 'hydro discharge': 414, 'battery discharge': None};{'nuclear': 7103, 'geothermal': None, 'biomass': 692, 'coal': 1628, 'wind': 7375, 'solar': 44, 'hydro': 7940, 'gas': 8150, 'oil': 248, 'unknown': 131, 'hydro discharge': None, 'battery discharge': None};{'FR': 968, 'MA': 0, 'PT': 2603, 'ES-IB-MA': 0};{'FR': 0, 'MA': 106.3, 'PT': 0, 'ES-IB-MA': 264.1};70;49;36512;33311;3571;370
11/01/2020 00:00;ES;179;{'nuclear': 8978, 'geothermal': 0, 'biomass': 722, 'coal': 1409, 'wind': 5174, 'solar': 28, 'hydro': 3851, 'gas': 6105, 'oil': 136, 'unknown': 110, 'hydro discharge': 0, 'battery discharge': None};{'nuclear': 7103, 'geothermal': None, 'biomass': 714, 'coal': 1468, 'wind': 5294, 'solar': 29, 'hydro': 3794, 'gas': 6105, 'oil': 133, 'unknown': 110, 'hydro discharge': -827, 'battery discharge': None};{'FR': 2916, 'MA': 183.4, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 410, 'ES-IB-MA': 100.4};71;37;26512;24750;3099;510
11/01/2020 06:00;ES;188;{'nuclear': 8724, 'geothermal': None, 'biomass': 734, 'coal': 1386, 'wind': 4282, 'solar': 28, 'hydro': 4114, 'gas': 6401, 'oil': 134, 'unknown': 111, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 734, 'coal': 1455, 'wind': 4336, 'solar': 29, 'hydro': 4122, 'gas': 6499, 'oil': 133, 'unknown': 112, 'hydro discharge': -738, 'battery discharge': None};{'FR': 2714, 'MA': 95.9700000000001, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 552, 'ES-IB-MA': 126.1};69;35;25915;24521;2810;678
11/01/2020 12:00;ES;179;{'nuclear': 9363, 'geothermal': 0, 'biomass': 749, 'coal': 1513, 'wind': 2061, 'solar': 6107, 'hydro': 4521, 'gas': 7340, 'oil': 136, 'unknown': 118, 'hydro discharge': 15, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 700, 'coal': 1524, 'wind': 1884, 'solar': 5965, 'hydro': 4238, 'gas': 6978, 'oil': 128, 'unknown': 113, 'hydro discharge': -90, 'battery discharge': None};{'FR': 3199, 'MA': 43.13999999999995, 'PT': 344, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 201.7};71;42;31922;28628;3586;202
11/01/2020 18:00;ES;206;{'nuclear': 9523, 'geothermal': 0, 'biomass': 807, 'coal': 1546, 'wind': 2035, 'solar': 97, 'hydro': 8526, 'gas': 9587, 'oil': 134, 'unknown': 129, 'hydro discharge': 324, 'battery discharge': None};{'nuclear': 7100, 'geothermal': None, 'biomass': 719, 'coal': 1554, 'wind': 1840, 'solar': 98, 'hydro': 7761, 'gas': 8896, 'oil': 126, 'unknown': 115, 'hydro discharge': None, 'battery discharge': None};{'FR': 3431, 'MA': 51.2, 'PT': 1280, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 264};65;36;32707;28209;4762;264
12/01/2020 00:00;ES;188;{'nuclear': 9064, 'geothermal': 0, 'biomass': 712, 'coal': 1402, 'wind': 3598, 'solar': 45, 'hydro': 3851, 'gas': 6004, 'oil': 117, 'unknown': 108, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 710, 'coal': 1473, 'wind': 3533, 'solar': 47, 'hydro': 3868, 'gas': 6147, 'oil': 114, 'unknown': 109, 'hydro discharge': -255, 'battery discharge': None};{'FR': 3071, 'MA': 346.86999999999966, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1264, 'ES-IB-MA': 100.4};69;33;24900;23102;3418;1364
12/01/2020 06:00;ES;203;{'nuclear': 8133, 'geothermal': 0, 'biomass': 673, 'coal': 1350, 'wind': 3469, 'solar': 42, 'hydro': 3313, 'gas': 6439, 'oil': 105, 'unknown': 101, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 714, 'coal': 1497, 'wind': 3580, 'solar': 47, 'hydro': 3538, 'gas': 7026, 'oil': 109, 'unknown': 107, 'hydro discharge': -201, 'battery discharge': None};{'FR': 2496, 'MA': 243.04000000000022, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2532, 'ES-IB-MA': 100.3};66;32;23625;23719;2739;2632
12/01/2020 12:00;ES;183;{'nuclear': 8861, 'geothermal': 0, 'biomass': 685, 'coal': 1362, 'wind': 1963, 'solar': 5798, 'hydro': 3982, 'gas': 7332, 'oil': 110, 'unknown': 103, 'hydro discharge': 0, 'battery discharge': None};{'nuclear': 7098, 'geothermal': None, 'biomass': 687, 'coal': 1435, 'wind': 1794, 'solar': 5969, 'hydro': 4019, 'gas': 7596, 'oil': 107, 'unknown': 106, 'hydro discharge': None, 'battery discharge': None};{'FR': 3011, 'MA': 231.7199999999998, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1680, 'ES-IB-MA': 177};70;41;30197;28811;3243;1857
12/01/2020 18:00;ES;211;{'nuclear': 9533, 'geothermal': 0, 'biomass': 783, 'coal': 1555, 'wind': 1301, 'solar': 102, 'hydro': 8653, 'gas': 9784, 'oil': 119, 'unknown': 132, 'hydro discharge': 364, 'battery discharge': None};{'nuclear': 7101, 'geothermal': None, 'biomass': 691, 'coal': 1563, 'wind': 1108, 'solar': 103, 'hydro': 7897, 'gas': 9101, 'oil': 111, 'unknown': 122, 'hydro discharge': None, 'battery discharge': None};{'FR': 3413, 'MA': 14.590000000000014, 'PT': 1336, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 232.9};64;35;32328;27797;4764;233
13/01/2020 00:00;ES;211;{'nuclear': 9114, 'geothermal': 0, 'biomass': 726, 'coal': 1526, 'wind': 2213, 'solar': 38, 'hydro': 3885, 'gas': 6852, 'oil': 124, 'unknown': 126, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7103, 'geothermal': None, 'biomass': 714, 'coal': 1575, 'wind': 2164, 'solar': 39, 'hydro': 3844, 'gas': 6897, 'oil': 119, 'unknown': 127, 'hydro discharge': -4, 'battery discharge': None};{'FR': 2839, 'MA': 297.25999999999976, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1011, 'ES-IB-MA': 100.4};65;28;24603;22582;3136;1111
13/01/2020 06:00;ES;209;{'nuclear': 8717, 'geothermal': None, 'biomass': 841, 'coal': 1610, 'wind': 4444, 'solar': 37, 'hydro': 6864, 'gas': 9695, 'oil': 166, 'unknown': 149, 'hydro discharge': 200, 'battery discharge': None};{'nuclear': 7104, 'geothermal': None, 'biomass': 741, 'coal': 1616, 'wind': 4166, 'solar': 37, 'hydro': 6114, 'gas': 8892, 'oil': 160, 'unknown': 140, 'hydro discharge': None, 'battery discharge': None};{'FR': 2416, 'MA': 44.21000000000004, 'PT': 1470, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 176.89999999999998};64;38;32723;28970;3930;177
