Date;Zone;Carbon Intensity;consumption;production;import;export;fossilFreePercentage;renewablePercentage;powerConsumptionTotal;powerProductionTotal;powerImportTotal;powerExportTotal
2020-01-12 18:00:00;IT-CSO;377;{'nuclear': 57, 'geothermal': 148, 'biomass': 194, 'coal': 282, 'wind': 433, 'solar': 0, 'hydro': 1007, 'gas': 3035, 'oil': 5, 'unknown': 439, 'hydro discharge': 270, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 91, 'coal': None, 'wind': 258, 'solar': None, 'hydro': 538, 'gas': 1442, 'oil': None, 'unknown': 273, 'hydro discharge': 254, 'battery discharge': None};{'ME': 0, 'IT-SO': 1964, 'IT-CNO': 1061, 'IT-SAR': 202};{'ME': 212, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};36;35;5871;2856;3227;212
2020-01-12 21:00:00;IT-CSO;403;{'nuclear': 42, 'geothermal': 128, 'biomass': 191, 'coal': 310, 'wind': 384, 'solar': 0, 'hydro': 641, 'gas': 2911, 'oil': 6, 'unknown': 370, 'hydro discharge': 6, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 90, 'coal': None, 'wind': 223, 'solar': None, 'hydro': 389, 'gas': 1438, 'oil': None, 'unknown': 238, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1950, 'IT-CNO': 787, 'IT-SAR': 307};{'ME': 432, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};28;27;4989;2378;3044;432
2020-01-13 00:00:00;IT-CSO;425;{'nuclear': 23, 'geothermal': 73, 'biomass': 167, 'coal': 332, 'wind': 212, 'solar': 0, 'hydro': 435, 'gas': 1988, 'oil': 7, 'unknown': 270, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 85, 'coal': None, 'wind': 106, 'solar': None, 'hydro': 372, 'gas': 1207, 'oil': None, 'unknown': 194, 'hydro discharge': -217, 'battery discharge': None};{'ME': 116, 'IT-SO': 938, 'IT-CNO': 312, 'IT-SAR': 395};{'ME': 0, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};26;25;3508;1964;1761;0
2020-01-13 03:00:00;IT-CSO;425;{'nuclear': 35, 'geothermal': 105, 'biomass': 154, 'coal': 325, 'wind': 168, 'solar': 0, 'hydro': 412, 'gas': 1863, 'oil': 8, 'unknown': 272, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 85, 'coal': 17, 'wind': 105, 'solar': None, 'hydro': 355, 'gas': 1213, 'oil': None, 'unknown': 200, 'hydro discharge': -408, 'battery discharge': None};{'ME': 104, 'IT-SO': 729, 'IT-CNO': 506, 'IT-SAR': 436};{'ME': 0, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};26;25;3342;1975;1775;0
2020-01-13 06:00:00;IT-CSO;443;{'nuclear': 33, 'geothermal': 119, 'biomass': 170, 'coal': 416, 'wind': 165, 'solar': 4, 'hydro': 622, 'gas': 3585, 'oil': 6, 'unknown': 426, 'hydro discharge': 56, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 85, 'coal': 109, 'wind': 88, 'solar': 3, 'hydro': 356, 'gas': 2196, 'oil': None, 'unknown': 287, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1602, 'IT-CNO': 983, 'IT-SAR': 416};{'ME': 522, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};21;20;5602;3124;3001;522
2020-01-13 09:00:00;IT-CSO;408;{'nuclear': None, 'geothermal': None, 'biomass': 160, 'coal': 612, 'wind': 113, 'solar': 1116, 'hydro': 478, 'gas': 3799, 'oil': 5, 'unknown': 344, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 76, 'coal': 254, 'wind': 49, 'solar': 1014, 'hydro': 399, 'gas': 2967, 'oil': None, 'unknown': 293, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2992, 'IT-CNO': 0, 'IT-SAR': 475};{'ME': 397, 'IT-SO': 0, 'IT-CNO': 1494, 'IT-SAR': 0};28;28;6627;5052;3467;1891
2020-01-13 12:00:00;IT-CSO;413;{'nuclear': None, 'geothermal': None, 'biomass': 164, 'coal': 677, 'wind': 60, 'solar': 1117, 'hydro': 439, 'gas': 3475, 'oil': 7, 'unknown': 324, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 84, 'coal': 438, 'wind': 26, 'solar': 1058, 'hydro': 373, 'gas': 2691, 'oil': None, 'unknown': 274, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2071, 'IT-CNO': 0, 'IT-SAR': 558};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 727, 'IT-SAR': 0};28;28;6262;4944;2629;1310
2020-01-13 15:00:00;IT-CSO;475;{'nuclear': None, 'geothermal': None, 'biomass': 160, 'coal': 685, 'wind': 143, 'solar': 141, 'hydro': 488, 'gas': 4644, 'oil': 3, 'unknown': 354, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 84, 'coal': 476, 'wind': 88, 'solar': 146, 'hydro': 394, 'gas': 3672, 'oil': None, 'unknown': 292, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2144, 'IT-CNO': 0, 'IT-SAR': 240};{'ME': 269, 'IT-SO': 0, 'IT-CNO': 648, 'IT-SAR': 0};14;14;6618;5152;2384;917
2020-01-13 18:00:00;IT-CSO;472;{'nuclear': 17, 'geothermal': 77, 'biomass': 165, 'coal': 601, 'wind': 116, 'solar': 0, 'hydro': 589, 'gas': 5153, 'oil': 1, 'unknown': 439, 'hydro discharge': 7, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 91, 'coal': 474, 'wind': 66, 'solar': None, 'hydro': 341, 'gas': 3749, 'oil': None, 'unknown': 314, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1744, 'IT-CNO': 636, 'IT-SAR': 0};{'ME': 196, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 54};14;13;7164;5035;2380;250
2020-01-13 21:00:00;IT-CSO;476;{'nuclear': None, 'geothermal': None, 'biomass': 159, 'coal': 345, 'wind': 113, 'solar': None, 'hydro': 358, 'gas': 4264, 'oil': None, 'unknown': 347, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 91, 'coal': 256, 'wind': 68, 'solar': None, 'hydro': 327, 'gas': 3337, 'oil': None, 'unknown': 291, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1606, 'IT-CNO': 0, 'IT-SAR': 0};{'ME': 203, 'IT-SO': 0, 'IT-CNO': 106, 'IT-SAR': 79};11;11;5587;4370;1606;388
2020-01-14 00:00:00;IT-CSO;447;{'nuclear': 15, 'geothermal': 108, 'biomass': 153, 'coal': 615, 'wind': 193, 'solar': 0, 'hydro': 462, 'gas': 1871, 'oil': 7, 'unknown': 263, 'hydro discharge': 156, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 77, 'coal': 408, 'wind': 145, 'solar': None, 'hydro': 365, 'gas': 846, 'oil': None, 'unknown': 192, 'hydro discharge': 170, 'battery discharge': None};{'ME': 0, 'IT-SO': 905, 'IT-CNO': 599, 'IT-SAR': 492};{'ME': 357, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};28;28;3842;2203;1996;357
2020-01-14 03:00:00;IT-CSO;447;{'nuclear': None, 'geothermal': None, 'biomass': 153, 'coal': 539, 'wind': 244, 'solar': None, 'hydro': 415, 'gas': 1718, 'oil': 8, 'unknown': 232, 'hydro discharge': 303, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 65, 'coal': 236, 'wind': 173, 'solar': None, 'hydro': 361, 'gas': 800, 'oil': None, 'unknown': 190, 'hydro discharge': 327, 'battery discharge': None};{'ME': 0, 'IT-SO': 1168, 'IT-CNO': 0, 'IT-SAR': 580};{'ME': 239, 'IT-SO': 0, 'IT-CNO': 49, 'IT-SAR': 0};31;31;3612;2152;1748;288
2020-01-14 06:00:00;IT-CSO;472;{'nuclear': 5, 'geothermal': 33, 'biomass': 120, 'coal': 528, 'wind': 142, 'solar': 6, 'hydro': 477, 'gas': 4110, 'oil': 0, 'unknown': 325, 'hydro discharge': 8, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 62, 'coal': 456, 'wind': 102, 'solar': 3, 'hydro': 360, 'gas': 3335, 'oil': None, 'unknown': 268, 'hydro discharge': 4, 'battery discharge': None};{'ME': 0, 'IT-SO': 1139, 'IT-CNO': 250, 'IT-SAR': 0};{'ME': 180, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 44};14;14;5755;4590;1389;224
2020-01-14 09:00:00;IT-CSO;403;{'nuclear': None, 'geothermal': None, 'biomass': 145, 'coal': 386, 'wind': 51, 'solar': 1075, 'hydro': 437, 'gas': 4206, 'oil': 3, 'unknown': 224, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 64, 'coal': 251, 'wind': 36, 'solar': 821, 'hydro': 398, 'gas': 3671, 'oil': None, 'unknown': 216, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 3312, 'IT-CNO': 0, 'IT-SAR': 337};{'ME': 280, 'IT-SO': 0, 'IT-CNO': 2298, 'IT-SAR': 0};26;26;6527;5457;3649;2578
2020-01-14 12:00:00;IT-CSO;405;{'nuclear': None, 'geothermal': None, 'biomass': 146, 'coal': 227, 'wind': 144, 'solar': 855, 'hydro': 304, 'gas': 4053, 'oil': 5, 'unknown': 215, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 71, 'coal': None, 'wind': 119, 'solar': 595, 'hydro': 377, 'gas': 3523, 'oil': None, 'unknown': 209, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2872, 'IT-CNO': 0, 'IT-SAR': 587};{'ME': 536, 'IT-SO': 0, 'IT-CNO': 1866, 'IT-SAR': 0};24;24;5950;4894;3459;2402
2020-01-14 15:00:00;IT-CSO;457;{'nuclear': None, 'geothermal': None, 'biomass': 148, 'coal': 194, 'wind': 59, 'solar': 45, 'hydro': 560, 'gas': 5259, 'oil': 2, 'unknown': 322, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 68, 'coal': None, 'wind': 34, 'solar': 31, 'hydro': 460, 'gas': 4011, 'oil': None, 'unknown': 267, 'hydro discharge': -1, 'battery discharge': None};{'IT-SO': 2297, 'IT-CNO': 0, 'IT-SAR': 134};{'IT-SO': 0, 'IT-CNO': 712, 'IT-SAR': 0};12;12;6589;4871;2431;712
2020-01-14 18:00:00;IT-CSO;455;{'nuclear': 15, 'geothermal': 61, 'biomass': 138, 'coal': 143, 'wind': 30, 'solar': 0, 'hydro': 718, 'gas': 5440, 'oil': 0, 'unknown': 600, 'hydro discharge': 63, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 68, 'coal': 44, 'wind': 15, 'solar': None, 'hydro': 520, 'gas': 4019, 'oil': None, 'unknown': 513, 'hydro discharge': 59, 'battery discharge': None};{'ME': 0, 'IT-SO': 1785, 'IT-CNO': 525, 'IT-SAR': 0};{'ME': 233, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 108};14;14;7207;5238;2310;341
2020-01-14 21:00:00;IT-CSO;448;{'nuclear': 30, 'geothermal': 111, 'biomass': 144, 'coal': 135, 'wind': 40, 'solar': 0, 'hydro': 475, 'gas': 4384, 'oil': 0, 'unknown': 318, 'hydro discharge': 1, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 86, 'coal': 76, 'wind': 19, 'solar': None, 'hydro': 370, 'gas': 3276, 'oil': None, 'unknown': 239, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1284, 'IT-CNO': 881, 'IT-SAR': 0};{'ME': 578, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 13};14;14;5639;4066;2165;591
2020-01-15 00:00:00;IT-CSO;418;{'nuclear': 51, 'geothermal': 179, 'biomass': 172, 'coal': 266, 'wind': 71, 'solar': 0, 'hydro': 495, 'gas': 2280, 'oil': 8, 'unknown': 273, 'hydro discharge': 76, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 88, 'coal': None, 'wind': 21, 'solar': None, 'hydro': 356, 'gas': 925, 'oil': None, 'unknown': 176, 'hydro discharge': -187, 'battery discharge': None};{'ME': 0, 'IT-SO': 914, 'IT-CNO': 1216, 'IT-SAR': 641};{'ME': 279, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};27;26;3871;1566;2771;279
2020-01-15 03:00:00;IT-CSO;417;{'nuclear': 55, 'geothermal': 178, 'biomass': 165, 'coal': 260, 'wind': 77, 'solar': 0, 'hydro': 468, 'gas': 2224, 'oil': 8, 'unknown': 276, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 83, 'coal': None, 'wind': 22, 'solar': None, 'hydro': 360, 'gas': 918, 'oil': None, 'unknown': 176, 'hydro discharge': -248, 'battery discharge': None};{'ME': 0, 'IT-SO': 852, 'IT-CNO': 1239, 'IT-SAR': 549};{'ME': 238, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};26;24;3713;1559;2640;238
2020-01-15 06:00:00;IT-CSO;453;{'nuclear': 14, 'geothermal': 59, 'biomass': 152, 'coal': 214, 'wind': 71, 'solar': 11, 'hydro': 508, 'gas': 4433, 'oil': 3, 'unknown': 304, 'hydro discharge': 7, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 86, 'coal': 55, 'wind': 21, 'solar': 3, 'hydro': 357, 'gas': 3307, 'oil': None, 'unknown': 228, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1272, 'IT-CNO': 447, 'IT-SAR': 170};{'ME': 169, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};14;14;5776;4057;1889;169
2020-01-15 09:00:00;IT-CSO;397;{'nuclear': None, 'geothermal': None, 'biomass': 147, 'coal': 366, 'wind': 55, 'solar': 1221, 'hydro': 359, 'gas': 4245, 'oil': 3, 'unknown': 203, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 81, 'coal': 166, 'wind': 12, 'solar': 1044, 'hydro': 370, 'gas': 4089, 'oil': None, 'unknown': 210, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 3184, 'IT-CNO': 0, 'IT-SAR': 342};{'ME': 223, 'IT-SO': 0, 'IT-CNO': 2674, 'IT-SAR': 0};27;27;6600;5972;3526;2897
2020-01-15 12:00:00;IT-CSO;392;{'nuclear': None, 'geothermal': None, 'biomass': 149, 'coal': 371, 'wind': 72, 'solar': 1243, 'hydro': 293, 'gas': 3818, 'oil': 6, 'unknown': 182, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 80, 'coal': 208, 'wind': 10, 'solar': 1112, 'hydro': 363, 'gas': 3521, 'oil': None, 'unknown': 186, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2604, 'IT-CNO': 0, 'IT-SAR': 592};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 1958, 'IT-SAR': 0};29;29;6134;5480;3196;2541
2020-01-15 15:00:00;IT-CSO;465;{'nuclear': None, 'geothermal': None, 'biomass': 160, 'coal': 466, 'wind': 90, 'solar': 112, 'hydro': 489, 'gas': 4839, 'oil': 1, 'unknown': 261, 'hydro discharge': 48, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': 342, 'wind': 33, 'solar': 105, 'hydro': 388, 'gas': 3922, 'oil': None, 'unknown': 229, 'hydro discharge': 54, 'battery discharge': None};{'ME': 0, 'IT-SO': 2001, 'IT-CNO': 0, 'IT-SAR': 87};{'ME': 193, 'IT-SO': 0, 'IT-CNO': 591, 'IT-SAR': 0};14;14;6466;5162;2088;784
2020-01-15 18:00:00;IT-CSO;437;{'nuclear': 21, 'geothermal': 97, 'biomass': 173, 'coal': 130, 'wind': 123, 'solar': 0, 'hydro': 708, 'gas': 5501, 'oil': 1, 'unknown': 348, 'hydro discharge': 5, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': None, 'wind': 48, 'solar': None, 'hydro': 418, 'gas': 3945, 'oil': None, 'unknown': 232, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1872, 'IT-CNO': 892, 'IT-SAR': 0};{'ME': 236, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 153};16;16;7106;4732;2764;389
2020-01-15 21:00:00;IT-CSO;452;{'nuclear': 6, 'geothermal': 37, 'biomass': 164, 'coal': 145, 'wind': 118, 'solar': 0, 'hydro': 387, 'gas': 4304, 'oil': 0, 'unknown': 273, 'hydro discharge': 130, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 90, 'coal': None, 'wind': 38, 'solar': None, 'hydro': 374, 'gas': 3327, 'oil': None, 'unknown': 224, 'hydro discharge': 146, 'battery discharge': None};{'ME': 0, 'IT-SO': 1795, 'IT-CNO': 257, 'IT-SAR': 0};{'ME': 579, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 107};15;15;5565;4199;2052;686
2020-01-16 00:00:00;IT-CSO;419;{'nuclear': 37, 'geothermal': 132, 'biomass': 198, 'coal': 264, 'wind': 187, 'solar': 0, 'hydro': 405, 'gas': 2370, 'oil': 7, 'unknown': 253, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': None, 'wind': 38, 'solar': None, 'hydro': 337, 'gas': 1043, 'oil': None, 'unknown': 163, 'hydro discharge': -234, 'battery discharge': None};{'ME': 1, 'IT-SO': 1173, 'IT-CNO': 771, 'IT-SAR': 472};{'ME': 0, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};25;24;3853;1670;2417;0
2020-01-16 03:00:00;IT-CSO;413;{'nuclear': 43, 'geothermal': 122, 'biomass': 174, 'coal': 393, 'wind': 301, 'solar': 0, 'hydro': 403, 'gas': 1969, 'oil': 7, 'unknown': 241, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': None, 'wind': 91, 'solar': None, 'hydro': 334, 'gas': 942, 'oil': None, 'unknown': 169, 'hydro discharge': -498, 'battery discharge': None};{'ME': 184, 'IT-SO': 1088, 'IT-CNO': 737, 'IT-SAR': 518};{'ME': 0, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};29;28;3654;1625;2527;0
2020-01-16 06:00:00;IT-CSO;420;{'nuclear': 4, 'geothermal': 18, 'biomass': 174, 'coal': 191, 'wind': 591, 'solar': 16, 'hydro': 401, 'gas': 4002, 'oil': 4, 'unknown': 312, 'hydro discharge': 27, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 88, 'coal': None, 'wind': 296, 'solar': 4, 'hydro': 341, 'gas': 2914, 'oil': None, 'unknown': 251, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1787, 'IT-CNO': 135, 'IT-SAR': 311};{'ME': 386, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};21;21;5740;3894;2233;386
2020-01-16 09:00:00;IT-CSO;354;{'nuclear': None, 'geothermal': None, 'biomass': 164, 'coal': 206, 'wind': 597, 'solar': 1220, 'hydro': 288, 'gas': 3746, 'oil': 3, 'unknown': 253, 'hydro discharge': 122, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': None, 'wind': 253, 'solar': 977, 'hydro': 360, 'gas': 3318, 'oil': None, 'unknown': 252, 'hydro discharge': 150, 'battery discharge': None};{'ME': 0, 'IT-SO': 3729, 'IT-CNO': 0, 'IT-SAR': 403};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 2350, 'IT-SAR': 0};36;36;6598;5399;4132;2933
2020-01-16 12:00:00;IT-CSO;348;{'nuclear': None, 'geothermal': None, 'biomass': 163, 'coal': 200, 'wind': 649, 'solar': 1135, 'hydro': 255, 'gas': 3465, 'oil': 4, 'unknown': 220, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 89, 'coal': None, 'wind': 169, 'solar': 1017, 'hydro': 337, 'gas': 3159, 'oil': None, 'unknown': 221, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 3889, 'IT-CNO': 0, 'IT-SAR': 455};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 2662, 'IT-SAR': 0};36;36;6090;4992;4344;3245
2020-01-16 15:00:00;IT-CSO;413;{'nuclear': None, 'geothermal': None, 'biomass': 172, 'coal': 108, 'wind': 622, 'solar': 103, 'hydro': 425, 'gas': 4707, 'oil': None, 'unknown': 282, 'hydro discharge': 47, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 90, 'coal': None, 'wind': 161, 'solar': 95, 'hydro': 398, 'gas': 3727, 'oil': None, 'unknown': 233, 'hydro discharge': 53, 'battery discharge': None};{'ME': 0, 'IT-SO': 2471, 'IT-CNO': 0, 'IT-SAR': 0};{'ME': 579, 'IT-SO': 0, 'IT-CNO': 9, 'IT-SAR': 173};21;21;6467;4757;2471;761
2020-01-16 18:00:00;IT-CSO;408;{'nuclear': 13, 'geothermal': 57, 'biomass': 166, 'coal': 121, 'wind': 657, 'solar': 0, 'hydro': 590, 'gas': 4931, 'oil': 0, 'unknown': 331, 'hydro discharge': 294, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 86, 'coal': None, 'wind': 175, 'solar': None, 'hydro': 410, 'gas': 3760, 'oil': None, 'unknown': 245, 'hydro discharge': 316, 'battery discharge': None};{'ME': 0, 'IT-SO': 2268, 'IT-CNO': 485, 'IT-SAR': 0};{'ME': 407, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 178};25;25;7160;4992;2753;585
2020-01-16 21:00:00;IT-CSO;421;{'nuclear': None, 'geothermal': None, 'biomass': 159, 'coal': 220, 'wind': 644, 'solar': None, 'hydro': 312, 'gas': 3894, 'oil': None, 'unknown': 227, 'hydro discharge': 50, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 86, 'coal': 135, 'wind': 106, 'solar': None, 'hydro': 355, 'gas': 3282, 'oil': None, 'unknown': 196, 'hydro discharge': 61, 'battery discharge': None};{'ME': 0, 'IT-SO': 2466, 'IT-CNO': 0, 'IT-SAR': 0};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 516, 'IT-SAR': 81};21;21;5507;4221;2466;1180
2020-01-17 00:00:00;IT-CSO;401;{'nuclear': None, 'geothermal': 0, 'biomass': 200, 'coal': 440, 'wind': 675, 'solar': None, 'hydro': 323, 'gas': 1914, 'oil': 7, 'unknown': 212, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 79, 'coal': 159, 'wind': 91, 'solar': None, 'hydro': 317, 'gas': 964, 'oil': None, 'unknown': 156, 'hydro discharge': -250, 'battery discharge': None};{'ME': 0, 'IT-SO': 1942, 'IT-CNO': 0, 'IT-SAR': 545};{'ME': 129, 'IT-SO': 0, 'IT-CNO': 104, 'IT-SAR': 0};32;32;3770;1766;2487;233
2020-01-17 03:00:00;IT-CSO;427;{'nuclear': 1, 'geothermal': 0, 'biomass': 199, 'coal': 475, 'wind': 476, 'solar': 0, 'hydro': 315, 'gas': 1890, 'oil': 7, 'unknown': 212, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 79, 'coal': 233, 'wind': 29, 'solar': None, 'hydro': 310, 'gas': 1058, 'oil': None, 'unknown': 160, 'hydro discharge': -236, 'battery discharge': None};{'ME': 1, 'IT-SO': 1658, 'IT-CNO': 0, 'IT-SAR': 504};{'ME': 0, 'IT-SO': 0, 'IT-CNO': 221, 'IT-SAR': 0};28;28;3575;1869;2163;221
2020-01-17 06:00:00;IT-CSO;437;{'nuclear': 24, 'geothermal': 80, 'biomass': 168, 'coal': 396, 'wind': 276, 'solar': 14, 'hydro': 580, 'gas': 3896, 'oil': 4, 'unknown': 310, 'hydro discharge': 9, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 79, 'coal': 231, 'wind': 13, 'solar': 5, 'hydro': 391, 'gas': 2680, 'oil': None, 'unknown': 228, 'hydro discharge': -73, 'battery discharge': None};{'ME': 0, 'IT-SO': 1856, 'IT-CNO': 668, 'IT-SAR': 263};{'ME': 584, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};20;20;5757;3627;2787;584
2020-01-17 09:00:00;IT-CSO;392;{'nuclear': None, 'geothermal': None, 'biomass': 170, 'coal': 472, 'wind': 231, 'solar': 1113, 'hydro': 400, 'gas': 3838, 'oil': 4, 'unknown': 236, 'hydro discharge': 5, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 78, 'coal': 287, 'wind': 16, 'solar': 794, 'hydro': 383, 'gas': 3147, 'oil': None, 'unknown': 234, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 3514, 'IT-CNO': 0, 'IT-SAR': 399};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 1798, 'IT-SAR': 0};30;30;6470;4939;3913;2381
2020-01-17 12:00:00;IT-CSO;373;{'nuclear': None, 'geothermal': None, 'biomass': 176, 'coal': 403, 'wind': 278, 'solar': 1249, 'hydro': 353, 'gas': 3398, 'oil': 6, 'unknown': 250, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 80, 'coal': 204, 'wind': 78, 'solar': 932, 'hydro': 332, 'gas': 2820, 'oil': None, 'unknown': 248, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 2754, 'IT-CNO': 0, 'IT-SAR': 663};{'ME': 583, 'IT-SO': 0, 'IT-CNO': 1414, 'IT-SAR': 0};34;34;6113;4694;3417;1997
2020-01-17 15:00:00;IT-CSO;460;{'nuclear': 6, 'geothermal': 23, 'biomass': 179, 'coal': 540, 'wind': 228, 'solar': 79, 'hydro': 518, 'gas': 4504, 'oil': 4, 'unknown': 354, 'hydro discharge': 25, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 69, 'coal': 320, 'wind': 34, 'solar': 55, 'hydro': 369, 'gas': 3025, 'oil': None, 'unknown': 277, 'hydro discharge': 26, 'battery discharge': None};{'ME': 0, 'IT-SO': 2262, 'IT-CNO': 192, 'IT-SAR': 349};{'ME': 517, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};16;16;6461;4175;2803;517
2020-01-17 18:00:00;IT-CSO;450;{'nuclear': 24, 'geothermal': 93, 'biomass': 180, 'coal': 533, 'wind': 251, 'solar': 0, 'hydro': 682, 'gas': 4905, 'oil': 4, 'unknown': 409, 'hydro discharge': 28, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 86, 'coal': 359, 'wind': 89, 'solar': None, 'hydro': 388, 'gas': 3177, 'oil': None, 'unknown': 286, 'hydro discharge': -1, 'battery discharge': None};{'ME': 0, 'IT-SO': 1799, 'IT-CNO': 789, 'IT-SAR': 334};{'ME': 196, 'IT-SO': 0, 'IT-CNO': 0, 'IT-SAR': 0};18;17;7110;4385;2922;196
